time,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt,potential_T
2022-01-06 13:04:00,22.694498,0.0,-60.303333,0.0,-83.668175,0.0,10.628333,0.0,241.6,0.0,3.5466664,0.0,9.354691,0.0,5.012314,0.0,,4.3183336,0.0,37.94718,-105.68822,25320.139,355.31808
2022-01-06 13:05:00,21.764997,0.0,-60.10566,0.0,-83.45216,0.0,15.391665,0.0,254.4,0.0,3.5845,0.0,14.8167,0.0,4.0960064,0.0,,4.2633333,0.0,37.94975,-105.67993,25580.531,363.47415
2022-01-06 13:06:00,20.885334,0.0,-61.13733,0.0,-83.716995,0.0,16.238333,0.0,266.08334,0.0,3.9234998,0.0,16.163937,0.0,1.0716709,0.0,,4.246667,0.0,37.95126,-105.66927,25837.514,367.90585
2022-01-06 13:07:00,20.030334,0.0,-61.356167,0.0,-83.45351,0.0,19.116665,0.0,281.96667,0.0,4.2043333,0.0,18.638977,0.0,-3.9444454,0.0,,4.326667,0.0,37.950546,-105.65714,26096.594,374.95367
2022-01-06 13:08:00,19.249502,0.0,-61.47233,0.0,-84.17167,0.0,17.415,0.0,284.98334,0.0,3.7973332,0.0,16.815723,0.0,-4.5064363,0.0,,3.986667,0.0,37.94797,-105.64506,26343.041,381.99832
2022-01-06 13:09:00,18.522167,0.0,-61.60317,0.0,-83.74166,0.0,16.149998,0.0,282.8,0.0,4.1393332,0.0,15.7152,0.0,-3.5823758,0.0,,3.9816666,0.0,37.945988,-105.63388,26581.771,388.85004
2022-01-06 13:10:00,17.8265,0.0,-61.286995,0.0,-83.797165,0.0,16.119999,0.0,281.25,0.0,3.9395,0.0,15.750163,0.0,-3.1385994,0.0,,3.8033335,0.0,37.943848,-105.62329,26819.02,397.13626
2022-01-06 13:11:00,17.203333,0.0,-61.207832,0.0,-84.19283,0.0,15.595001,0.0,281.06668,0.0,3.6558335,0.0,15.297725,0.0,-2.981799,0.0,,3.6283333,0.0,37.942463,-105.612564,27039.846,404.23914
2022-01-06 13:12:00,16.609833,0.0,-61.93583,0.0,-84.64084,0.0,15.2,0.0,283.85,0.0,3.7256665,0.0,14.757052,0.0,-3.634421,0.0,,3.7983332,0.0,37.940617,-105.60238,27257.53,408.7286
2022-01-06 13:13:00,15.963,0.0,-61.894497,0.0,-84.18216,0.0,18.518333,0.0,292.11667,0.0,3.9978333,0.0,17.064013,0.0,-7.02854,0.0,,4.4116664,0.0,37.93799,-105.591545,27502.812,416.66327
2022-01-06 13:14:00,15.230166,0.0,-60.9685,0.0,-82.92033,0.0,21.218328,0.0,304.63333,0.0,4.3595,0.0,17.451391,0.0,-12.0463085,0.0,,5.141667,0.0,37.932625,-105.57954,27794.336,429.06747
2022-01-06 13:15:00,14.532666,0.0,-61.246662,0.0,-83.4115,0.0,17.35,0.0,307.36667,0.0,4.1755,0.0,13.77393,0.0,-10.546075,0.0,,4.461667,0.0,37.92625,-105.568726,28084.814,437.6052
2022-01-06 13:16:00,13.959332,0.0,-59.44483,0.0,-82.272995,0.0,17.401667,0.0,295.18332,0.0,3.992,0.0,15.668233,0.0,-7.371871,0.0,,3.8933332,0.0,37.92137,-105.559044,28335.25,451.94965
2022-01-06 13:17:00,13.466999,0.0,-58.70267,0.0,-81.829155,0.0,18.201666,0.0,276.61667,0.0,3.9025,0.0,18.048086,0.0,-2.0616355,0.0,,3.7033334,0.0,37.918907,-105.54746,28560.469,461.96817
2022-01-06 13:18:00,12.974833,0.0,-58.41133,0.0,-81.410164,0.0,20.873333,0.0,275.25,0.0,4.024833,0.0,20.762379,0.0,-1.8891971,0.0,,4.246667,0.0,37.91813,-105.534004,28794.275,470.854
2022-01-06 13:19:00,12.419667,0.0,-57.673336,0.0,-81.372826,0.0,20.758337,0.0,289.58334,0.0,3.714833,0.0,19.515856,0.0,-6.952419,0.0,,4.9583335,0.0,37.915775,-105.52022,29070.197,482.81458
2022-01-06 13:20:00,11.818166,0.0,-59.130333,0.0,-81.60483,0.0,19.47,0.0,297.26666,0.0,4.296333,0.0,17.285402,0.0,-8.872619,0.0,,5.1749997,0.0,37.911446,-105.507484,29383.1,488.42932
2022-01-06 13:21:00,11.3046665,0.0,-59.367996,0.0,-81.83101,0.0,18.665,0.0,311.05,0.0,4.2506666,0.0,14.065643,0.0,-12.253871,0.0,,4.1183333,0.0,37.905617,-105.49692,29660.055,497.31738
2022-01-06 13:22:00,10.907334,0.0,-57.719494,0.0,-80.06867,0.0,19.876665,0.0,300.33334,0.0,4.5621657,0.0,17.130701,0.0,-9.9513445,0.0,,3.3083334,0.0,37.89947,-105.48659,29884.602,511.23343
2022-01-06 13:23:00,10.575999,0.0,-57.308167,0.0,-79.879326,0.0,19.41,0.0,287.2,0.0,4.4755,0.0,18.529913,0.0,-5.751309,0.0,,3.4283333,0.0,37.895287,-105.47392,30079.873,519.6911
2022-01-06 13:24:00,10.189832,0.0,-57.090008,0.0,-79.72267,0.0,18.456669,0.0,281.91666,0.0,4.4700003,0.0,18.051107,0.0,-3.8064,0.0,,4.4749994,0.0,37.892788,-105.46177,30314.78,528.995
